TIME[ns],     Itot[uA],      Ie[uA],     Ih[uA],      Ieg[uA],      Ihg[uA] 
5.210000E+00    -2.743876E-01   -1.594599E-01    -1.149277E-01   0.000000E+00   0.000000E+00 
5.220000E+00    -2.737451E-01   -1.588942E-01    -1.148509E-01   0.000000E+00   0.000000E+00 
5.230000E+00    -2.733025E-01   -1.585280E-01    -1.147745E-01   0.000000E+00   0.000000E+00 
5.240000E+00    -2.728582E-01   -1.581602E-01    -1.146980E-01   0.000000E+00   0.000000E+00 
5.250000E+00    -2.722147E-01   -1.575931E-01    -1.146216E-01   0.000000E+00   0.000000E+00 
5.260000E+00    -2.717708E-01   -1.572258E-01    -1.145450E-01   0.000000E+00   0.000000E+00 
5.270000E+00    -2.711284E-01   -1.566599E-01    -1.144685E-01   0.000000E+00   0.000000E+00 
5.280000E+00    -2.706851E-01   -1.562931E-01    -1.143920E-01   0.000000E+00   0.000000E+00 
5.290000E+00    -2.700416E-01   -1.557262E-01    -1.143153E-01   0.000000E+00   0.000000E+00 
5.300000E+00    -2.695970E-01   -1.553585E-01    -1.142386E-01   0.000000E+00   0.000000E+00 
5.310000E+00    -2.691524E-01   -1.549906E-01    -1.141618E-01   0.000000E+00   0.000000E+00 
5.320000E+00    -2.685087E-01   -1.544235E-01    -1.140852E-01   0.000000E+00   0.000000E+00 
5.330000E+00    -2.680652E-01   -1.540565E-01    -1.140087E-01   0.000000E+00   0.000000E+00 
5.340000E+00    -2.674212E-01   -1.534895E-01    -1.139317E-01   0.000000E+00   0.000000E+00 
5.350000E+00    -2.669775E-01   -1.531223E-01    -1.138552E-01   0.000000E+00   0.000000E+00 
5.360000E+00    -2.663325E-01   -1.525541E-01    -1.137784E-01   0.000000E+00   0.000000E+00 
5.370000E+00    -2.658875E-01   -1.521858E-01    -1.137017E-01   0.000000E+00   0.000000E+00 
5.380000E+00    -2.654432E-01   -1.518178E-01    -1.136254E-01   0.000000E+00   0.000000E+00 
5.390000E+00    -2.647998E-01   -1.512509E-01    -1.135488E-01   0.000000E+00   0.000000E+00 
5.400000E+00    -2.643554E-01   -1.508831E-01    -1.134723E-01   0.000000E+00   0.000000E+00 
5.410000E+00    -2.637113E-01   -1.503154E-01    -1.133959E-01   0.000000E+00   0.000000E+00 
5.420000E+00    -2.632662E-01   -1.499467E-01    -1.133195E-01   0.000000E+00   0.000000E+00 
5.430000E+00    -2.626216E-01   -1.493786E-01    -1.132430E-01   0.000000E+00   0.000000E+00 
5.440000E+00    -2.621765E-01   -1.490100E-01    -1.131664E-01   0.000000E+00   0.000000E+00 
5.450000E+00    -2.617322E-01   -1.486423E-01    -1.130898E-01   0.000000E+00   0.000000E+00 
5.460000E+00    -2.610871E-01   -1.480741E-01    -1.130131E-01   0.000000E+00   0.000000E+00 
5.470000E+00    -2.607127E-01   -1.477060E-01    -1.130066E-01   0.000000E+00   0.000000E+00 
5.480000E+00    -2.600668E-01   -1.471368E-01    -1.129300E-01   0.000000E+00   0.000000E+00 
5.490000E+00    -2.596214E-01   -1.467682E-01    -1.128532E-01   0.000000E+00   0.000000E+00 
5.500000E+00    -2.589760E-01   -1.461993E-01    -1.127767E-01   0.000000E+00   0.000000E+00 
5.510000E+00    -2.585312E-01   -1.458312E-01    -1.127000E-01   0.000000E+00   0.000000E+00 
5.520000E+00    -2.580859E-01   -1.454623E-01    -1.126236E-01   0.000000E+00   0.000000E+00 
5.530000E+00    -2.574411E-01   -1.448939E-01    -1.125473E-01   0.000000E+00   0.000000E+00 
5.540000E+00    -2.569947E-01   -1.445238E-01    -1.124709E-01   0.000000E+00   0.000000E+00 
5.550000E+00    -2.563494E-01   -1.439550E-01    -1.123943E-01   0.000000E+00   0.000000E+00 
5.560000E+00    -2.559038E-01   -1.435858E-01    -1.123180E-01   0.000000E+00   0.000000E+00 
5.570000E+00    -2.552597E-01   -1.430178E-01    -1.122419E-01   0.000000E+00   0.000000E+00 
5.580000E+00    -2.548135E-01   -1.426481E-01    -1.121654E-01   0.000000E+00   0.000000E+00 
5.590000E+00    -2.543679E-01   -1.422791E-01    -1.120888E-01   0.000000E+00   0.000000E+00 
5.600000E+00    -2.537208E-01   -1.417088E-01    -1.120120E-01   0.000000E+00   0.000000E+00 
5.610000E+00    -2.532750E-01   -1.413395E-01    -1.119355E-01   0.000000E+00   0.000000E+00 
5.620000E+00    -2.526291E-01   -1.407700E-01    -1.118591E-01   0.000000E+00   0.000000E+00 
5.630000E+00    -2.521837E-01   -1.404011E-01    -1.117826E-01   0.000000E+00   0.000000E+00 
5.640000E+00    -2.515375E-01   -1.398315E-01    -1.117060E-01   0.000000E+00   0.000000E+00 
5.650000E+00    -2.510910E-01   -1.394616E-01    -1.116294E-01   0.000000E+00   0.000000E+00 
5.660000E+00    -2.506442E-01   -1.390911E-01    -1.115531E-01   0.000000E+00   0.000000E+00 
5.670000E+00    -2.499980E-01   -1.385214E-01    -1.114766E-01   0.000000E+00   0.000000E+00 
5.680000E+00    -2.495517E-01   -1.381514E-01    -1.114003E-01   0.000000E+00   0.000000E+00 
5.690000E+00    -2.489059E-01   -1.375819E-01    -1.113240E-01   0.000000E+00   0.000000E+00 
5.700000E+00    -2.484592E-01   -1.372117E-01    -1.112476E-01   0.000000E+00   0.000000E+00 
5.710000E+00    -2.480132E-01   -1.368417E-01    -1.111715E-01   0.000000E+00   0.000000E+00 
5.720000E+00    -2.473657E-01   -1.362706E-01    -1.110951E-01   0.000000E+00   0.000000E+00 
5.730000E+00    -2.469195E-01   -1.359005E-01    -1.110190E-01   0.000000E+00   0.000000E+00 
5.740000E+00    -2.462724E-01   -1.353300E-01    -1.109424E-01   0.000000E+00   0.000000E+00 
5.750000E+00    -2.458258E-01   -1.349602E-01    -1.108656E-01   0.000000E+00   0.000000E+00 
5.760000E+00    -2.451791E-01   -1.343899E-01    -1.107892E-01   0.000000E+00   0.000000E+00 
5.770000E+00    -2.448016E-01   -1.340188E-01    -1.107828E-01   0.000000E+00   0.000000E+00 
5.780000E+00    -2.443541E-01   -1.336478E-01    -1.107064E-01   0.000000E+00   0.000000E+00 
5.790000E+00    -2.437064E-01   -1.330766E-01    -1.106298E-01   0.000000E+00   0.000000E+00 
5.800000E+00    -2.432593E-01   -1.327061E-01    -1.105532E-01   0.000000E+00   0.000000E+00 
5.810000E+00    -2.426127E-01   -1.321356E-01    -1.104771E-01   0.000000E+00   0.000000E+00 
5.820000E+00    -2.421653E-01   -1.317647E-01    -1.104007E-01   0.000000E+00   0.000000E+00 
5.830000E+00    -2.415188E-01   -1.311941E-01    -1.103247E-01   0.000000E+00   0.000000E+00 
5.840000E+00    -2.410706E-01   -1.308222E-01    -1.102484E-01   0.000000E+00   0.000000E+00 
5.850000E+00    -2.406232E-01   -1.304512E-01    -1.101721E-01   0.000000E+00   0.000000E+00 
5.860000E+00    -2.399758E-01   -1.298799E-01    -1.100960E-01   0.000000E+00   0.000000E+00 
5.870000E+00    -2.395283E-01   -1.295085E-01    -1.100198E-01   0.000000E+00   0.000000E+00 
5.880000E+00    -2.388811E-01   -1.289375E-01    -1.099437E-01   0.000000E+00   0.000000E+00 
5.890000E+00    -2.384328E-01   -1.285658E-01    -1.098670E-01   0.000000E+00   0.000000E+00 
5.900000E+00    -2.379845E-01   -1.281942E-01    -1.097903E-01   0.000000E+00   0.000000E+00 
5.910000E+00    -2.373362E-01   -1.276222E-01    -1.097140E-01   0.000000E+00   0.000000E+00 
5.920000E+00    -2.368884E-01   -1.272506E-01    -1.096379E-01   0.000000E+00   0.000000E+00 
5.930000E+00    -2.362403E-01   -1.266789E-01    -1.095615E-01   0.000000E+00   0.000000E+00 
5.940000E+00    -2.357918E-01   -1.263069E-01    -1.094849E-01   0.000000E+00   0.000000E+00 
5.950000E+00    -2.351442E-01   -1.257359E-01    -1.094084E-01   0.000000E+00   0.000000E+00 
5.960000E+00    -2.346950E-01   -1.253629E-01    -1.093321E-01   0.000000E+00   0.000000E+00 
5.970000E+00    -2.342472E-01   -1.249912E-01    -1.092560E-01   0.000000E+00   0.000000E+00 
5.980000E+00    -2.335992E-01   -1.244190E-01    -1.091802E-01   0.000000E+00   0.000000E+00 
5.990000E+00    -2.331505E-01   -1.240466E-01    -1.091040E-01   0.000000E+00   0.000000E+00 
6.000000E+00    -2.325025E-01   -1.234748E-01    -1.090276E-01   0.000000E+00   0.000000E+00 
6.010000E+00    -2.320536E-01   -1.231021E-01    -1.089515E-01   0.000000E+00   0.000000E+00 
6.020000E+00    -2.316056E-01   -1.227300E-01    -1.088756E-01   0.000000E+00   0.000000E+00 
6.030000E+00    -2.309564E-01   -1.221570E-01    -1.087995E-01   0.000000E+00   0.000000E+00 
6.040000E+00    -2.305077E-01   -1.217848E-01    -1.087229E-01   0.000000E+00   0.000000E+00 
6.050000E+00    -2.298586E-01   -1.212122E-01    -1.086464E-01   0.000000E+00   0.000000E+00 
6.060000E+00    -2.294092E-01   -1.208392E-01    -1.085700E-01   0.000000E+00   0.000000E+00 
6.070000E+00    -2.287614E-01   -1.202673E-01    -1.084941E-01   0.000000E+00   0.000000E+00 
6.080000E+00    -2.283113E-01   -1.198936E-01    -1.084177E-01   0.000000E+00   0.000000E+00 
6.090000E+00    -2.279320E-01   -1.195208E-01    -1.084111E-01   0.000000E+00   0.000000E+00 
6.100000E+00    -2.272823E-01   -1.189478E-01    -1.083345E-01   0.000000E+00   0.000000E+00 
6.110000E+00    -2.268331E-01   -1.185744E-01    -1.082586E-01   0.000000E+00   0.000000E+00 
6.120000E+00    -2.261850E-01   -1.180023E-01    -1.081827E-01   0.000000E+00   0.000000E+00 
6.130000E+00    -2.257355E-01   -1.176286E-01    -1.081069E-01   0.000000E+00   0.000000E+00 
6.140000E+00    -2.252864E-01   -1.172557E-01    -1.080307E-01   0.000000E+00   0.000000E+00 
6.150000E+00    -2.246360E-01   -1.166816E-01    -1.079544E-01   0.000000E+00   0.000000E+00 
6.160000E+00    -2.241864E-01   -1.163081E-01    -1.078783E-01   0.000000E+00   0.000000E+00 
6.170000E+00    -2.235378E-01   -1.157351E-01    -1.078027E-01   0.000000E+00   0.000000E+00 
6.180000E+00    -2.230878E-01   -1.153613E-01    -1.077265E-01   0.000000E+00   0.000000E+00 
6.190000E+00    -2.226386E-01   -1.149885E-01    -1.076501E-01   0.000000E+00   0.000000E+00 
6.200000E+00    -2.219874E-01   -1.144139E-01    -1.075735E-01   0.000000E+00   0.000000E+00 
6.210000E+00    -2.215369E-01   -1.140397E-01    -1.074972E-01   0.000000E+00   0.000000E+00 
6.220000E+00    -2.208874E-01   -1.134663E-01    -1.074211E-01   0.000000E+00   0.000000E+00 
6.230000E+00    -2.204372E-01   -1.130923E-01    -1.073449E-01   0.000000E+00   0.000000E+00 
6.240000E+00    -2.197884E-01   -1.125198E-01    -1.072686E-01   0.000000E+00   0.000000E+00 
6.250000E+00    -2.193364E-01   -1.121444E-01    -1.071920E-01   0.000000E+00   0.000000E+00 
6.260000E+00    -2.188866E-01   -1.117704E-01    -1.071162E-01   0.000000E+00   0.000000E+00 
6.270000E+00    -2.182365E-01   -1.111960E-01    -1.070405E-01   0.000000E+00   0.000000E+00 
6.280000E+00    -2.177857E-01   -1.108212E-01    -1.069645E-01   0.000000E+00   0.000000E+00 
6.290000E+00    -2.171369E-01   -1.102484E-01    -1.068885E-01   0.000000E+00   0.000000E+00 
6.300000E+00    -2.166853E-01   -1.098731E-01    -1.068122E-01   0.000000E+00   0.000000E+00 
6.310000E+00    -2.162358E-01   -1.094995E-01    -1.067362E-01   0.000000E+00   0.000000E+00 
6.320000E+00    -2.155847E-01   -1.089240E-01    -1.066606E-01   0.000000E+00   0.000000E+00 
6.330000E+00    -2.151333E-01   -1.085486E-01    -1.065847E-01   0.000000E+00   0.000000E+00 
6.340000E+00    -2.144839E-01   -1.079754E-01    -1.065085E-01   0.000000E+00   0.000000E+00 
6.350000E+00    -2.140316E-01   -1.075998E-01    -1.064318E-01   0.000000E+00   0.000000E+00 
6.360000E+00    -2.135821E-01   -1.072264E-01    -1.063557E-01   0.000000E+00   0.000000E+00 
6.370000E+00    -2.129303E-01   -1.066505E-01    -1.062798E-01   0.000000E+00   0.000000E+00 
6.380000E+00    -2.124783E-01   -1.062746E-01    -1.062037E-01   0.000000E+00   0.000000E+00 
6.390000E+00    -2.118278E-01   -1.057005E-01    -1.061273E-01   0.000000E+00   0.000000E+00 
6.400000E+00    -2.113754E-01   -1.053246E-01    -1.060508E-01   0.000000E+00   0.000000E+00 
6.410000E+00    -2.107267E-01   -1.047518E-01    -1.059749E-01   0.000000E+00   0.000000E+00 
6.420000E+00    -2.103440E-01   -1.043748E-01    -1.059692E-01   0.000000E+00   0.000000E+00 
6.430000E+00    -2.098923E-01   -1.039989E-01    -1.058934E-01   0.000000E+00   0.000000E+00 
6.440000E+00    -2.092416E-01   -1.034240E-01    -1.058176E-01   0.000000E+00   0.000000E+00 
6.450000E+00    -2.087886E-01   -1.030472E-01    -1.057413E-01   0.000000E+00   0.000000E+00 
6.460000E+00    -2.081398E-01   -1.024743E-01    -1.056655E-01   0.000000E+00   0.000000E+00 
6.470000E+00    -2.076872E-01   -1.020971E-01    -1.055901E-01   0.000000E+00   0.000000E+00 
6.480000E+00    -2.072355E-01   -1.017213E-01    -1.055142E-01   0.000000E+00   0.000000E+00 
6.490000E+00    -2.065841E-01   -1.011464E-01    -1.054377E-01   0.000000E+00   0.000000E+00 
6.500000E+00    -2.061299E-01   -1.007686E-01    -1.053613E-01   0.000000E+00   0.000000E+00 
6.510000E+00    -2.054803E-01   -1.001950E-01    -1.052852E-01   0.000000E+00   0.000000E+00 
6.520000E+00    -2.050268E-01   -9.981754E-02    -1.052092E-01   0.000000E+00   0.000000E+00 
6.530000E+00    -2.045748E-01   -9.944142E-02    -1.051334E-01   0.000000E+00   0.000000E+00 
6.540000E+00    -2.039235E-01   -9.886648E-02    -1.050570E-01   0.000000E+00   0.000000E+00 
6.550000E+00    -2.034697E-01   -9.848903E-02    -1.049807E-01   0.000000E+00   0.000000E+00 
6.560000E+00    -2.028192E-01   -9.791440E-02    -1.049048E-01   0.000000E+00   0.000000E+00 
6.570000E+00    -2.023655E-01   -9.753620E-02    -1.048293E-01   0.000000E+00   0.000000E+00 
6.580000E+00    -2.019134E-01   -9.715977E-02    -1.047537E-01   0.000000E+00   0.000000E+00 
6.590000E+00    -2.012621E-01   -9.658450E-02    -1.046776E-01   0.000000E+00   0.000000E+00 
6.600000E+00    -2.008086E-01   -9.620680E-02    -1.046018E-01   0.000000E+00   0.000000E+00 
6.610000E+00    -2.001582E-01   -9.563225E-02    -1.045260E-01   0.000000E+00   0.000000E+00 
6.620000E+00    -1.997039E-01   -9.525344E-02    -1.044505E-01   0.000000E+00   0.000000E+00 
6.630000E+00    -1.990516E-01   -9.467695E-02    -1.043746E-01   0.000000E+00   0.000000E+00 
6.640000E+00    -1.985988E-01   -9.430050E-02    -1.042982E-01   0.000000E+00   0.000000E+00 
6.650000E+00    -1.981442E-01   -9.392232E-02    -1.042219E-01   0.000000E+00   0.000000E+00 
6.660000E+00    -1.974940E-01   -9.334806E-02    -1.041460E-01   0.000000E+00   0.000000E+00 
6.670000E+00    -1.970389E-01   -9.296876E-02    -1.040701E-01   0.000000E+00   0.000000E+00 
6.680000E+00    -1.963861E-01   -9.239183E-02    -1.039942E-01   0.000000E+00   0.000000E+00 
6.690000E+00    -1.959329E-01   -9.201478E-02    -1.039181E-01   0.000000E+00   0.000000E+00 
6.700000E+00    -1.954782E-01   -9.163613E-02    -1.038420E-01   0.000000E+00   0.000000E+00 
6.710000E+00    -1.948272E-01   -9.106148E-02    -1.037657E-01   0.000000E+00   0.000000E+00 
6.720000E+00    -1.943728E-01   -9.068218E-02    -1.036906E-01   0.000000E+00   0.000000E+00 
6.730000E+00    -1.937199E-01   -9.010498E-02    -1.036149E-01   0.000000E+00   0.000000E+00 
6.740000E+00    -1.932666E-01   -8.972757E-02    -1.035391E-01   0.000000E+00   0.000000E+00 
6.750000E+00    -1.928115E-01   -8.934817E-02    -1.034633E-01   0.000000E+00   0.000000E+00 
6.760000E+00    -1.922305E-01   -8.877313E-02    -1.034573E-01   0.000000E+00   0.000000E+00 
6.770000E+00    -1.917754E-01   -8.839339E-02    -1.033820E-01   0.000000E+00   0.000000E+00 
6.780000E+00    -1.911224E-01   -8.781602E-02    -1.033064E-01   0.000000E+00   0.000000E+00 
6.790000E+00    -1.906684E-01   -8.743832E-02    -1.032301E-01   0.000000E+00   0.000000E+00 
6.800000E+00    -1.902122E-01   -8.705834E-02    -1.031539E-01   0.000000E+00   0.000000E+00 
6.810000E+00    -1.895609E-01   -8.648291E-02    -1.030780E-01   0.000000E+00   0.000000E+00 
6.820000E+00    -1.891047E-01   -8.610266E-02    -1.030021E-01   0.000000E+00   0.000000E+00 
6.830000E+00    -1.884511E-01   -8.552476E-02    -1.029263E-01   0.000000E+00   0.000000E+00 
6.840000E+00    -1.879978E-01   -8.514726E-02    -1.028505E-01   0.000000E+00   0.000000E+00 
6.850000E+00    -1.875413E-01   -8.476696E-02    -1.027744E-01   0.000000E+00   0.000000E+00 
6.860000E+00    -1.868890E-01   -8.419070E-02    -1.026983E-01   0.000000E+00   0.000000E+00 
6.870000E+00    -1.864330E-01   -8.381006E-02    -1.026230E-01   0.000000E+00   0.000000E+00 
6.880000E+00    -1.857792E-01   -8.323152E-02    -1.025477E-01   0.000000E+00   0.000000E+00 
6.890000E+00    -1.853255E-01   -8.285366E-02    -1.024718E-01   0.000000E+00   0.000000E+00 
6.900000E+00    -1.848692E-01   -8.247311E-02    -1.023961E-01   0.000000E+00   0.000000E+00 
6.910000E+00    -1.842173E-01   -8.189695E-02    -1.023203E-01   0.000000E+00   0.000000E+00 
6.920000E+00    -1.837602E-01   -8.151542E-02    -1.022448E-01   0.000000E+00   0.000000E+00 
6.930000E+00    -1.831058E-01   -8.093655E-02    -1.021693E-01   0.000000E+00   0.000000E+00 
6.940000E+00    -1.826516E-01   -8.055818E-02    -1.020935E-01   0.000000E+00   0.000000E+00 
6.950000E+00    -1.821941E-01   -8.017709E-02    -1.020170E-01   0.000000E+00   0.000000E+00 
6.960000E+00    -1.815419E-01   -7.960092E-02    -1.019410E-01   0.000000E+00   0.000000E+00 
6.970000E+00    -1.810843E-01   -7.921895E-02    -1.018653E-01   0.000000E+00   0.000000E+00 
6.980000E+00    -1.804285E-01   -7.863900E-02    -1.017895E-01   0.000000E+00   0.000000E+00 
6.990000E+00    -1.799744E-01   -7.826078E-02    -1.017137E-01   0.000000E+00   0.000000E+00 
7.000000E+00    -1.795168E-01   -7.787911E-02    -1.016377E-01   0.000000E+00   0.000000E+00 
7.010000E+00    -1.788643E-01   -7.730253E-02    -1.015618E-01   0.000000E+00   0.000000E+00 
7.020000E+00    -1.784068E-01   -7.692047E-02    -1.014864E-01   0.000000E+00   0.000000E+00 
7.030000E+00    -1.777506E-01   -7.633956E-02    -1.014111E-01   0.000000E+00   0.000000E+00 
7.040000E+00    -1.772966E-01   -7.596107E-02    -1.013355E-01   0.000000E+00   0.000000E+00 
7.050000E+00    -1.768387E-01   -7.557892E-02    -1.012598E-01   0.000000E+00   0.000000E+00 
7.060000E+00    -1.761863E-01   -7.500197E-02    -1.011843E-01   0.000000E+00   0.000000E+00 
7.070000E+00    -1.757281E-01   -7.461951E-02    -1.011086E-01   0.000000E+00   0.000000E+00 
7.080000E+00    -1.750715E-01   -7.403827E-02    -1.010333E-01   0.000000E+00   0.000000E+00 
7.090000E+00    -1.746169E-01   -7.365934E-02    -1.009575E-01   0.000000E+00   0.000000E+00 
7.100000E+00    -1.741579E-01   -7.327660E-02    -1.008813E-01   0.000000E+00   0.000000E+00 
7.110000E+00    -1.735736E-01   -7.269833E-02    -1.008753E-01   0.000000E+00   0.000000E+00 
7.120000E+00    -1.731158E-01   -7.231607E-02    -1.007997E-01   0.000000E+00   0.000000E+00 
7.130000E+00    -1.724584E-01   -7.173439E-02    -1.007240E-01   0.000000E+00   0.000000E+00 
7.140000E+00    -1.720034E-01   -7.135529E-02    -1.006481E-01   0.000000E+00   0.000000E+00 
7.150000E+00    -1.715443E-01   -7.097190E-02    -1.005724E-01   0.000000E+00   0.000000E+00 
7.160000E+00    -1.708883E-01   -7.039176E-02    -1.004965E-01   0.000000E+00   0.000000E+00 
7.170000E+00    -1.704315E-01   -7.001039E-02    -1.004211E-01   0.000000E+00   0.000000E+00 
7.180000E+00    -1.697742E-01   -6.942820E-02    -1.003460E-01   0.000000E+00   0.000000E+00 
7.190000E+00    -1.693193E-01   -6.904885E-02    -1.002704E-01   0.000000E+00   0.000000E+00 
7.200000E+00    -1.688599E-01   -6.866504E-02    -1.001949E-01   0.000000E+00   0.000000E+00 
7.210000E+00    -1.682032E-01   -6.808371E-02    -1.001195E-01   0.000000E+00   0.000000E+00 
7.220000E+00    -1.677463E-01   -6.770227E-02    -1.000440E-01   0.000000E+00   0.000000E+00 
7.230000E+00    -1.670881E-01   -6.711942E-02    -9.996866E-02   0.000000E+00   0.000000E+00 
7.240000E+00    -1.666331E-01   -6.674008E-02    -9.989301E-02   0.000000E+00   0.000000E+00 
7.250000E+00    -1.661725E-01   -6.635546E-02    -9.981700E-02   0.000000E+00   0.000000E+00 
7.260000E+00    -1.655145E-01   -6.577348E-02    -9.974098E-02   0.000000E+00   0.000000E+00 
7.270000E+00    -1.650571E-01   -6.539183E-02    -9.966527E-02   0.000000E+00   0.000000E+00 
7.280000E+00    -1.643974E-01   -6.480806E-02    -9.958937E-02   0.000000E+00   0.000000E+00 
7.290000E+00    -1.639423E-01   -6.442841E-02    -9.951394E-02   0.000000E+00   0.000000E+00 
7.300000E+00    -1.634814E-01   -6.404318E-02    -9.943825E-02   0.000000E+00   0.000000E+00 
7.310000E+00    -1.628231E-01   -6.346060E-02    -9.936247E-02   0.000000E+00   0.000000E+00 
7.320000E+00    -1.623665E-01   -6.307925E-02    -9.928724E-02   0.000000E+00   0.000000E+00 
7.330000E+00    -1.617064E-01   -6.249430E-02    -9.921210E-02   0.000000E+00   0.000000E+00 
7.340000E+00    -1.612512E-01   -6.211445E-02    -9.913673E-02   0.000000E+00   0.000000E+00 
7.350000E+00    -1.607897E-01   -6.172848E-02    -9.906124E-02   0.000000E+00   0.000000E+00 
7.360000E+00    -1.601308E-01   -6.114494E-02    -9.898589E-02   0.000000E+00   0.000000E+00 
7.370000E+00    -1.596741E-01   -6.076357E-02    -9.891049E-02   0.000000E+00   0.000000E+00 
7.380000E+00    -1.590128E-01   -6.017797E-02    -9.883485E-02   0.000000E+00   0.000000E+00 
7.390000E+00    -1.585547E-01   -5.979532E-02    -9.875937E-02   0.000000E+00   0.000000E+00 
7.400000E+00    -1.580947E-01   -5.941119E-02    -9.868349E-02   0.000000E+00   0.000000E+00 
7.410000E+00    -1.574338E-01   -5.882617E-02    -9.860766E-02   0.000000E+00   0.000000E+00 
7.420000E+00    -1.569771E-01   -5.844490E-02    -9.853222E-02   0.000000E+00   0.000000E+00 
7.430000E+00    -1.563155E-01   -5.785903E-02    -9.845650E-02   0.000000E+00   0.000000E+00 
7.440000E+00    -1.558559E-01   -5.747495E-02    -9.838098E-02   0.000000E+00   0.000000E+00 
7.450000E+00    -1.553967E-01   -5.709110E-02    -9.830559E-02   0.000000E+00   0.000000E+00 
7.460000E+00    -1.547350E-01   -5.650507E-02    -9.822989E-02   0.000000E+00   0.000000E+00 
7.470000E+00    -1.542781E-01   -5.612342E-02    -9.815465E-02   0.000000E+00   0.000000E+00 
7.480000E+00    -1.536861E-01   -5.553680E-02    -9.814933E-02   0.000000E+00   0.000000E+00 
7.490000E+00    -1.532257E-01   -5.515166E-02    -9.807403E-02   0.000000E+00   0.000000E+00 
7.500000E+00    -1.527665E-01   -5.476790E-02    -9.799864E-02   0.000000E+00   0.000000E+00 
7.510000E+00    -1.521046E-01   -5.418125E-02    -9.792338E-02   0.000000E+00   0.000000E+00 
7.520000E+00    -1.516471E-01   -5.379892E-02    -9.784817E-02   0.000000E+00   0.000000E+00 
7.530000E+00    -1.509844E-01   -5.321168E-02    -9.777269E-02   0.000000E+00   0.000000E+00 
7.540000E+00    -1.505224E-01   -5.282514E-02    -9.769726E-02   0.000000E+00   0.000000E+00 
7.550000E+00    -1.500633E-01   -5.244175E-02    -9.762154E-02   0.000000E+00   0.000000E+00 
7.560000E+00    -1.494003E-01   -5.185441E-02    -9.754588E-02   0.000000E+00   0.000000E+00 
7.570000E+00    -1.489396E-01   -5.146945E-02    -9.747018E-02   0.000000E+00   0.000000E+00 
7.580000E+00    -1.482783E-01   -5.088364E-02    -9.739465E-02   0.000000E+00   0.000000E+00 
7.590000E+00    -1.478153E-01   -5.049624E-02    -9.731908E-02   0.000000E+00   0.000000E+00 
7.600000E+00    -1.473557E-01   -5.011221E-02    -9.724346E-02   0.000000E+00   0.000000E+00 
7.610000E+00    -1.466927E-01   -4.952447E-02    -9.716822E-02   0.000000E+00   0.000000E+00 
7.620000E+00    -1.462301E-01   -4.913724E-02    -9.709287E-02   0.000000E+00   0.000000E+00 
7.630000E+00    -1.455699E-01   -4.855202E-02    -9.701788E-02   0.000000E+00   0.000000E+00 
7.640000E+00    -1.451069E-01   -4.816415E-02    -9.694271E-02   0.000000E+00   0.000000E+00 
7.650000E+00    -1.446468E-01   -4.777931E-02    -9.686745E-02   0.000000E+00   0.000000E+00 
7.660000E+00    -1.439832E-01   -4.719100E-02    -9.679220E-02   0.000000E+00   0.000000E+00 
7.670000E+00    -1.435203E-01   -4.680324E-02    -9.671707E-02   0.000000E+00   0.000000E+00 
7.680000E+00    -1.428589E-01   -4.621729E-02    -9.664159E-02   0.000000E+00   0.000000E+00 
7.690000E+00    -1.423948E-01   -4.582853E-02    -9.656626E-02   0.000000E+00   0.000000E+00 
7.700000E+00    -1.419336E-01   -4.544298E-02    -9.649060E-02   0.000000E+00   0.000000E+00 
7.710000E+00    -1.412691E-01   -4.485405E-02    -9.641509E-02   0.000000E+00   0.000000E+00 
7.720000E+00    -1.408050E-01   -4.446556E-02    -9.633941E-02   0.000000E+00   0.000000E+00 
7.730000E+00    -1.403428E-01   -4.407880E-02    -9.626398E-02   0.000000E+00   0.000000E+00 
7.740000E+00    -1.396782E-01   -4.348961E-02    -9.618856E-02   0.000000E+00   0.000000E+00 
7.750000E+00    -1.392146E-01   -4.310161E-02    -9.611303E-02   0.000000E+00   0.000000E+00 
7.760000E+00    -1.385514E-01   -4.251354E-02    -9.603784E-02   0.000000E+00   0.000000E+00 
7.770000E+00    -1.380868E-01   -4.212421E-02    -9.596260E-02   0.000000E+00   0.000000E+00 
7.780000E+00    -1.376246E-01   -4.173695E-02    -9.588766E-02   0.000000E+00   0.000000E+00 
7.790000E+00    -1.369598E-01   -4.114728E-02    -9.581253E-02   0.000000E+00   0.000000E+00 
7.800000E+00    -1.364954E-01   -4.075789E-02    -9.573750E-02   0.000000E+00   0.000000E+00 
7.810000E+00    -1.358317E-01   -4.016955E-02    -9.566220E-02   0.000000E+00   0.000000E+00 
7.820000E+00    -1.353665E-01   -3.977942E-02    -9.558711E-02   0.000000E+00   0.000000E+00 
7.830000E+00    -1.349032E-01   -3.939129E-02    -9.551188E-02   0.000000E+00   0.000000E+00 
7.840000E+00    -1.342375E-01   -3.880103E-02    -9.543648E-02   0.000000E+00   0.000000E+00 
7.850000E+00    -1.337719E-01   -3.841100E-02    -9.536089E-02   0.000000E+00   0.000000E+00 
7.860000E+00    -1.331074E-01   -3.782184E-02    -9.528554E-02   0.000000E+00   0.000000E+00 
7.870000E+00    -1.327110E-01   -3.743100E-02    -9.528004E-02   0.000000E+00   0.000000E+00 
7.880000E+00    -1.322467E-01   -3.704205E-02    -9.520464E-02   0.000000E+00   0.000000E+00 
