TIME[ns],     Itot[uA],      Ie[uA],     Ih[uA],      Ieg[uA],      Ihg[uA] 
5.360000E+00    -2.819156E-01   -2.411464E-01    -4.076913E-02   0.000000E+00   0.000000E+00 
5.370000E+00    -2.811862E-01   -2.404726E-01    -4.071363E-02   0.000000E+00   0.000000E+00 
5.380000E+00    -2.806369E-01   -2.399761E-01    -4.066074E-02   0.000000E+00   0.000000E+00 
5.390000E+00    -2.799198E-01   -2.393159E-01    -4.060393E-02   0.000000E+00   0.000000E+00 
5.400000E+00    -2.792976E-01   -2.387473E-01    -4.055037E-02   0.000000E+00   0.000000E+00 
5.410000E+00    -2.788567E-01   -2.383694E-01    -4.048730E-02   0.000000E+00   0.000000E+00 
5.420000E+00    -2.782991E-01   -2.378622E-01    -4.043684E-02   0.000000E+00   0.000000E+00 
5.430000E+00    -2.777963E-01   -2.374184E-01    -4.037785E-02   0.000000E+00   0.000000E+00 
5.440000E+00    -2.774414E-01   -2.371158E-01    -4.032565E-02   0.000000E+00   0.000000E+00 
5.450000E+00    -2.767123E-01   -2.364456E-01    -4.026673E-02   0.000000E+00   0.000000E+00 
5.460000E+00    -2.762477E-01   -2.360312E-01    -4.021654E-02   0.000000E+00   0.000000E+00 
5.470000E+00    -2.756304E-01   -2.354775E-01    -4.015285E-02   0.000000E+00   0.000000E+00 
5.480000E+00    -2.748151E-01   -2.347206E-01    -4.009450E-02   0.000000E+00   0.000000E+00 
5.490000E+00    -2.765388E-01   -2.364913E-01    -4.004745E-02   0.000000E+00   0.000000E+00 
5.500000E+00    -2.759626E-01   -2.359737E-01    -3.998890E-02   0.000000E+00   0.000000E+00 
5.510000E+00    -2.754951E-01   -2.355561E-01    -3.993901E-02   0.000000E+00   0.000000E+00 
5.520000E+00    -2.748694E-01   -2.349892E-01    -3.988015E-02   0.000000E+00   0.000000E+00 
5.530000E+00    -2.743581E-01   -2.345277E-01    -3.983041E-02   0.000000E+00   0.000000E+00 
5.540000E+00    -2.737820E-01   -2.340090E-01    -3.977294E-02   0.000000E+00   0.000000E+00 
5.550000E+00    -2.731986E-01   -2.334756E-01    -3.972298E-02   0.000000E+00   0.000000E+00 
5.560000E+00    -2.726214E-01   -2.329537E-01    -3.966774E-02   0.000000E+00   0.000000E+00 
5.570000E+00    -2.716402E-01   -2.320290E-01    -3.961122E-02   0.000000E+00   0.000000E+00 
5.580000E+00    -2.711329E-01   -2.315721E-01    -3.956083E-02   0.000000E+00   0.000000E+00 
5.590000E+00    -2.705290E-01   -2.310281E-01    -3.950085E-02   0.000000E+00   0.000000E+00 
5.600000E+00    -2.724267E-01   -2.329730E-01    -3.945362E-02   0.000000E+00   0.000000E+00 
5.610000E+00    -2.715822E-01   -2.321884E-01    -3.939378E-02   0.000000E+00   0.000000E+00 
5.620000E+00    -2.712230E-01   -2.318764E-01    -3.934656E-02   0.000000E+00   0.000000E+00 
5.630000E+00    -2.704874E-01   -2.312000E-01    -3.928746E-02   0.000000E+00   0.000000E+00 
5.640000E+00    -2.694768E-01   -2.302364E-01    -3.924036E-02   0.000000E+00   0.000000E+00 
5.650000E+00    -2.688190E-01   -2.296352E-01    -3.918379E-02   0.000000E+00   0.000000E+00 
5.660000E+00    -2.682393E-01   -2.291115E-01    -3.912775E-02   0.000000E+00   0.000000E+00 
5.670000E+00    -2.675317E-01   -2.284510E-01    -3.908073E-02   0.000000E+00   0.000000E+00 
5.680000E+00    -2.670174E-01   -2.279934E-01    -3.902399E-02   0.000000E+00   0.000000E+00 
5.690000E+00    -2.688884E-01   -2.299088E-01    -3.897961E-02   0.000000E+00   0.000000E+00 
5.700000E+00    -2.679127E-01   -2.289869E-01    -3.892586E-02   0.000000E+00   0.000000E+00 
5.710000E+00    -2.671869E-01   -2.283087E-01    -3.887823E-02   0.000000E+00   0.000000E+00 
5.720000E+00    -2.665433E-01   -2.277185E-01    -3.882478E-02   0.000000E+00   0.000000E+00 
5.730000E+00    -2.660004E-01   -2.272244E-01    -3.877599E-02   0.000000E+00   0.000000E+00 
5.740000E+00    -2.651623E-01   -2.264433E-01    -3.871903E-02   0.000000E+00   0.000000E+00 
5.750000E+00    -2.644888E-01   -2.258265E-01    -3.866227E-02   0.000000E+00   0.000000E+00 
5.760000E+00    -2.661401E-01   -2.275240E-01    -3.861608E-02   0.000000E+00   0.000000E+00 
5.770000E+00    -2.652624E-01   -2.267006E-01    -3.856182E-02   0.000000E+00   0.000000E+00 
5.780000E+00    -2.646369E-01   -2.261241E-01    -3.851275E-02   0.000000E+00   0.000000E+00 
5.790000E+00    -2.639473E-01   -2.254871E-01    -3.846016E-02   0.000000E+00   0.000000E+00 
5.800000E+00    -2.632617E-01   -2.248490E-01    -3.841274E-02   0.000000E+00   0.000000E+00 
5.810000E+00    -2.624524E-01   -2.240953E-01    -3.835712E-02   0.000000E+00   0.000000E+00 
5.820000E+00    -2.615291E-01   -2.232179E-01    -3.831126E-02   0.000000E+00   0.000000E+00 
5.830000E+00    -2.633130E-01   -2.250550E-01    -3.825801E-02   0.000000E+00   0.000000E+00 
5.840000E+00    -2.624669E-01   -2.242624E-01    -3.820444E-02   0.000000E+00   0.000000E+00 
5.850000E+00    -2.617324E-01   -2.235737E-01    -3.815871E-02   0.000000E+00   0.000000E+00 
5.860000E+00    -2.612296E-01   -2.231220E-01    -3.810764E-02   0.000000E+00   0.000000E+00 
5.870000E+00    -2.601100E-01   -2.220480E-01    -3.806204E-02   0.000000E+00   0.000000E+00 
5.880000E+00    -2.592314E-01   -2.212225E-01    -3.800893E-02   0.000000E+00   0.000000E+00 
5.890000E+00    -2.610823E-01   -2.231162E-01    -3.796614E-02   0.000000E+00   0.000000E+00 
5.900000E+00    -2.604186E-01   -2.225064E-01    -3.791220E-02   0.000000E+00   0.000000E+00 
5.910000E+00    -2.593768E-01   -2.215076E-01    -3.786919E-02   0.000000E+00   0.000000E+00 
5.920000E+00    -2.583860E-01   -2.205700E-01    -3.781603E-02   0.000000E+00   0.000000E+00 
5.930000E+00    -2.579396E-01   -2.201780E-01    -3.776168E-02   0.000000E+00   0.000000E+00 
5.940000E+00    -2.570534E-01   -2.193381E-01    -3.771532E-02   0.000000E+00   0.000000E+00 
5.950000E+00    -2.587718E-01   -2.211128E-01    -3.765895E-02   0.000000E+00   0.000000E+00 
5.960000E+00    -2.578292E-01   -2.202138E-01    -3.761543E-02   0.000000E+00   0.000000E+00 
5.970000E+00    -2.567372E-01   -2.191750E-01    -3.756226E-02   0.000000E+00   0.000000E+00 
5.980000E+00    -2.560315E-01   -2.185123E-01    -3.751921E-02   0.000000E+00   0.000000E+00 
5.990000E+00    -2.554068E-01   -2.179386E-01    -3.746820E-02   0.000000E+00   0.000000E+00 
6.000000E+00    -2.545354E-01   -2.171184E-01    -3.741699E-02   0.000000E+00   0.000000E+00 
6.010000E+00    -2.558703E-01   -2.184969E-01    -3.737335E-02   0.000000E+00   0.000000E+00 
6.020000E+00    -2.551109E-01   -2.177863E-01    -3.732453E-02   0.000000E+00   0.000000E+00 
6.030000E+00    -2.543401E-01   -2.170583E-01    -3.728184E-02   0.000000E+00   0.000000E+00 
6.040000E+00    -2.535134E-01   -2.162820E-01    -3.723138E-02   0.000000E+00   0.000000E+00 
6.050000E+00    -2.550646E-01   -2.178775E-01    -3.718709E-02   0.000000E+00   0.000000E+00 
6.060000E+00    -2.538932E-01   -2.167562E-01    -3.713707E-02   0.000000E+00   0.000000E+00 
6.070000E+00    -2.533129E-01   -2.162182E-01    -3.709463E-02   0.000000E+00   0.000000E+00 
6.080000E+00    -2.526747E-01   -2.156330E-01    -3.704161E-02   0.000000E+00   0.000000E+00 
6.090000E+00    -2.514631E-01   -2.144720E-01    -3.699109E-02   0.000000E+00   0.000000E+00 
6.100000E+00    -2.504932E-01   -2.135474E-01    -3.694581E-02   0.000000E+00   0.000000E+00 
6.110000E+00    -2.522880E-01   -2.153941E-01    -3.689390E-02   0.000000E+00   0.000000E+00 
6.120000E+00    -2.510329E-01   -2.141796E-01    -3.685338E-02   0.000000E+00   0.000000E+00 
6.130000E+00    -2.501401E-01   -2.133359E-01    -3.680421E-02   0.000000E+00   0.000000E+00 
6.140000E+00    -2.493742E-01   -2.126140E-01    -3.676024E-02   0.000000E+00   0.000000E+00 
6.150000E+00    -2.508879E-01   -2.141797E-01    -3.670814E-02   0.000000E+00   0.000000E+00 
6.160000E+00    -2.498564E-01   -2.131962E-01    -3.666019E-02   0.000000E+00   0.000000E+00 
6.170000E+00    -2.491827E-01   -2.125657E-01    -3.661699E-02   0.000000E+00   0.000000E+00 
6.180000E+00    -2.480938E-01   -2.115256E-01    -3.656823E-02   0.000000E+00   0.000000E+00 
6.190000E+00    -2.472126E-01   -2.106842E-01    -3.652845E-02   0.000000E+00   0.000000E+00 
6.200000E+00    -2.487300E-01   -2.122480E-01    -3.648196E-02   0.000000E+00   0.000000E+00 
6.210000E+00    -2.475365E-01   -2.110983E-01    -3.643815E-02   0.000000E+00   0.000000E+00 
6.220000E+00    -2.466554E-01   -2.102664E-01    -3.638902E-02   0.000000E+00   0.000000E+00 
6.230000E+00    -2.458046E-01   -2.094618E-01    -3.634279E-02   0.000000E+00   0.000000E+00 
6.240000E+00    -2.473064E-01   -2.110073E-01    -3.629905E-02   0.000000E+00   0.000000E+00 
6.250000E+00    -2.462610E-01   -2.100135E-01    -3.624751E-02   0.000000E+00   0.000000E+00 
6.260000E+00    -2.453671E-01   -2.091600E-01    -3.620710E-02   0.000000E+00   0.000000E+00 
6.270000E+00    -2.442349E-01   -2.080766E-01    -3.615828E-02   0.000000E+00   0.000000E+00 
6.280000E+00    -2.458754E-01   -2.097557E-01    -3.611970E-02   0.000000E+00   0.000000E+00 
6.290000E+00    -2.450225E-01   -2.089537E-01    -3.606882E-02   0.000000E+00   0.000000E+00 
6.300000E+00    -2.436601E-01   -2.076389E-01    -3.602123E-02   0.000000E+00   0.000000E+00 
6.310000E+00    -2.427054E-01   -2.067269E-01    -3.597846E-02   0.000000E+00   0.000000E+00 
6.320000E+00    -2.443219E-01   -2.083907E-01    -3.593123E-02   0.000000E+00   0.000000E+00 
6.330000E+00    -2.433798E-01   -2.074874E-01    -3.589243E-02   0.000000E+00   0.000000E+00 
6.340000E+00    -2.421459E-01   -2.063004E-01    -3.584550E-02   0.000000E+00   0.000000E+00 
6.350000E+00    -2.413176E-01   -2.055093E-01    -3.580829E-02   0.000000E+00   0.000000E+00 
6.360000E+00    -2.427633E-01   -2.070068E-01    -3.575651E-02   0.000000E+00   0.000000E+00 
6.370000E+00    -2.416000E-01   -2.058916E-01    -3.570834E-02   0.000000E+00   0.000000E+00 
6.380000E+00    -2.404408E-01   -2.047725E-01    -3.566834E-02   0.000000E+00   0.000000E+00 
6.390000E+00    -2.395539E-01   -2.039331E-01    -3.562079E-02   0.000000E+00   0.000000E+00 
6.400000E+00    -2.408613E-01   -2.052804E-01    -3.558095E-02   0.000000E+00   0.000000E+00 
6.410000E+00    -2.399047E-01   -2.043691E-01    -3.553557E-02   0.000000E+00   0.000000E+00 
6.420000E+00    -2.390404E-01   -2.035546E-01    -3.548580E-02   0.000000E+00   0.000000E+00 
6.430000E+00    -2.402370E-01   -2.047923E-01    -3.544472E-02   0.000000E+00   0.000000E+00 
6.440000E+00    -2.391673E-01   -2.037680E-01    -3.539923E-02   0.000000E+00   0.000000E+00 
6.450000E+00    -2.382748E-01   -2.029117E-01    -3.536311E-02   0.000000E+00   0.000000E+00 
6.460000E+00    -2.369783E-01   -2.016652E-01    -3.531305E-02   0.000000E+00   0.000000E+00 
6.470000E+00    -2.384495E-01   -2.031723E-01    -3.527722E-02   0.000000E+00   0.000000E+00 
6.480000E+00    -2.375281E-01   -2.022962E-01    -3.523186E-02   0.000000E+00   0.000000E+00 
6.490000E+00    -2.361068E-01   -2.009214E-01    -3.518543E-02   0.000000E+00   0.000000E+00 
6.500000E+00    -2.375998E-01   -2.024539E-01    -3.514583E-02   0.000000E+00   0.000000E+00 
6.510000E+00    -2.368181E-01   -2.017172E-01    -3.510093E-02   0.000000E+00   0.000000E+00 
6.520000E+00    -2.353786E-01   -2.003157E-01    -3.506286E-02   0.000000E+00   0.000000E+00 
6.530000E+00    -2.342892E-01   -1.992731E-01    -3.501614E-02   0.000000E+00   0.000000E+00 
6.540000E+00    -2.358744E-01   -2.008970E-01    -3.497743E-02   0.000000E+00   0.000000E+00 
6.550000E+00    -2.345103E-01   -1.995778E-01    -3.493246E-02   0.000000E+00   0.000000E+00 
6.560000E+00    -2.334645E-01   -1.985769E-01    -3.488764E-02   0.000000E+00   0.000000E+00 
6.570000E+00    -2.347945E-01   -1.999457E-01    -3.484880E-02   0.000000E+00   0.000000E+00 
6.580000E+00    -2.334660E-01   -1.986658E-01    -3.480019E-02   0.000000E+00   0.000000E+00 
6.590000E+00    -2.325336E-01   -1.977714E-01    -3.476219E-02   0.000000E+00   0.000000E+00 
6.600000E+00    -2.337500E-01   -1.990340E-01    -3.471605E-02   0.000000E+00   0.000000E+00 
6.610000E+00    -2.326116E-01   -1.979421E-01    -3.466948E-02   0.000000E+00   0.000000E+00 
6.620000E+00    -2.315911E-01   -1.969569E-01    -3.463415E-02   0.000000E+00   0.000000E+00 
6.630000E+00    -2.304777E-01   -1.958862E-01    -3.459146E-02   0.000000E+00   0.000000E+00 
6.640000E+00    -2.315923E-01   -1.970395E-01    -3.455288E-02   0.000000E+00   0.000000E+00 
6.650000E+00    -2.303325E-01   -1.958264E-01    -3.450611E-02   0.000000E+00   0.000000E+00 
6.660000E+00    -2.293538E-01   -1.948843E-01    -3.446951E-02   0.000000E+00   0.000000E+00 
6.670000E+00    -2.304839E-01   -1.960572E-01    -3.442670E-02   0.000000E+00   0.000000E+00 
6.680000E+00    -2.291701E-01   -1.947881E-01    -3.438200E-02   0.000000E+00   0.000000E+00 
6.690000E+00    -2.282605E-01   -1.939159E-01    -3.434465E-02   0.000000E+00   0.000000E+00 
6.700000E+00    -2.294733E-01   -1.951716E-01    -3.430166E-02   0.000000E+00   0.000000E+00 
6.710000E+00    -2.282826E-01   -1.940165E-01    -3.426604E-02   0.000000E+00   0.000000E+00 
6.720000E+00    -2.272338E-01   -1.930136E-01    -3.422023E-02   0.000000E+00   0.000000E+00 
6.730000E+00    -2.283109E-01   -1.941267E-01    -3.418418E-02   0.000000E+00   0.000000E+00 
6.740000E+00    -2.271459E-01   -1.930070E-01    -3.413886E-02   0.000000E+00   0.000000E+00 
6.750000E+00    -2.259922E-01   -1.918986E-01    -3.409358E-02   0.000000E+00   0.000000E+00 
6.760000E+00    -2.268876E-01   -1.928295E-01    -3.405805E-02   0.000000E+00   0.000000E+00 
6.770000E+00    -2.260761E-01   -1.920623E-01    -3.401380E-02   0.000000E+00   0.000000E+00 
6.780000E+00    -2.246474E-01   -1.906657E-01    -3.398169E-02   0.000000E+00   0.000000E+00 
6.790000E+00    -2.259155E-01   -1.919809E-01    -3.393465E-02   0.000000E+00   0.000000E+00 
6.800000E+00    -2.246927E-01   -1.908026E-01    -3.389010E-02   0.000000E+00   0.000000E+00 
6.810000E+00    -2.234235E-01   -1.895674E-01    -3.385615E-02   0.000000E+00   0.000000E+00 
6.820000E+00    -2.247122E-01   -1.909011E-01    -3.381110E-02   0.000000E+00   0.000000E+00 
6.830000E+00    -2.232864E-01   -1.895102E-01    -3.377618E-02   0.000000E+00   0.000000E+00 
6.840000E+00    -2.245062E-01   -1.907712E-01    -3.373497E-02   0.000000E+00   0.000000E+00 
6.850000E+00    -2.234235E-01   -1.897307E-01    -3.369288E-02   0.000000E+00   0.000000E+00 
6.860000E+00    -2.220569E-01   -1.884020E-01    -3.365497E-02   0.000000E+00   0.000000E+00 
6.870000E+00    -2.231878E-01   -1.895752E-01    -3.361259E-02   0.000000E+00   0.000000E+00 
6.880000E+00    -2.220341E-01   -1.884549E-01    -3.357919E-02   0.000000E+00   0.000000E+00 
6.890000E+00    -2.205346E-01   -1.870024E-01    -3.353228E-02   0.000000E+00   0.000000E+00 
6.900000E+00    -2.217702E-01   -1.882798E-01    -3.349037E-02   0.000000E+00   0.000000E+00 
6.910000E+00    -2.207808E-01   -1.873233E-01    -3.345755E-02   0.000000E+00   0.000000E+00 
6.920000E+00    -2.193197E-01   -1.859058E-01    -3.341385E-02   0.000000E+00   0.000000E+00 
6.930000E+00    -2.204484E-01   -1.870674E-01    -3.338098E-02   0.000000E+00   0.000000E+00 
6.940000E+00    -2.191752E-01   -1.858423E-01    -3.333294E-02   0.000000E+00   0.000000E+00 
6.950000E+00    -2.201894E-01   -1.868875E-01    -3.330188E-02   0.000000E+00   0.000000E+00 
6.960000E+00    -2.188350E-01   -1.855757E-01    -3.325937E-02   0.000000E+00   0.000000E+00 
6.970000E+00    -2.176928E-01   -1.844777E-01    -3.321517E-02   0.000000E+00   0.000000E+00 
6.980000E+00    -2.188309E-01   -1.856490E-01    -3.318195E-02   0.000000E+00   0.000000E+00 
6.990000E+00    -2.175284E-01   -1.843907E-01    -3.313769E-02   0.000000E+00   0.000000E+00 
7.000000E+00    -2.185288E-01   -1.854206E-01    -3.310821E-02   0.000000E+00   0.000000E+00 
7.010000E+00    -2.171757E-01   -1.841122E-01    -3.306348E-02   0.000000E+00   0.000000E+00 
7.020000E+00    -2.159169E-01   -1.828934E-01    -3.302346E-02   0.000000E+00   0.000000E+00 
7.030000E+00    -2.168874E-01   -1.838975E-01    -3.298988E-02   0.000000E+00   0.000000E+00 
7.040000E+00    -2.157807E-01   -1.828344E-01    -3.294625E-02   0.000000E+00   0.000000E+00 
7.050000E+00    -2.141964E-01   -1.812797E-01    -3.291672E-02   0.000000E+00   0.000000E+00 
7.060000E+00    -2.155046E-01   -1.826296E-01    -3.287496E-02   0.000000E+00   0.000000E+00 
7.070000E+00    -2.138990E-01   -1.810659E-01    -3.283308E-02   0.000000E+00   0.000000E+00 
7.080000E+00    -2.151826E-01   -1.823824E-01    -3.280013E-02   0.000000E+00   0.000000E+00 
7.090000E+00    -2.135008E-01   -1.807449E-01    -3.275587E-02   0.000000E+00   0.000000E+00 
7.100000E+00    -2.123572E-01   -1.796332E-01    -3.272398E-02   0.000000E+00   0.000000E+00 
7.110000E+00    -2.132486E-01   -1.805666E-01    -3.268197E-02   0.000000E+00   0.000000E+00 
7.120000E+00    -2.118883E-01   -1.792479E-01    -3.264036E-02   0.000000E+00   0.000000E+00 
7.130000E+00    -2.130565E-01   -1.804485E-01    -3.260795E-02   0.000000E+00   0.000000E+00 
7.140000E+00    -2.117601E-01   -1.791947E-01    -3.256539E-02   0.000000E+00   0.000000E+00 
7.150000E+00    -2.126896E-01   -1.801564E-01    -3.253320E-02   0.000000E+00   0.000000E+00 
7.160000E+00    -2.113212E-01   -1.788321E-01    -3.248917E-02   0.000000E+00   0.000000E+00 
7.170000E+00    -2.098638E-01   -1.774141E-01    -3.244968E-02   0.000000E+00   0.000000E+00 
7.180000E+00    -2.108053E-01   -1.783871E-01    -3.241816E-02   0.000000E+00   0.000000E+00 
7.190000E+00    -2.094749E-01   -1.770981E-01    -3.237687E-02   0.000000E+00   0.000000E+00 
7.200000E+00    -2.105221E-01   -1.781767E-01    -3.234542E-02   0.000000E+00   0.000000E+00 
7.210000E+00    -2.089228E-01   -1.766173E-01    -3.230548E-02   0.000000E+00   0.000000E+00 
7.220000E+00    -2.100769E-01   -1.778103E-01    -3.226660E-02   0.000000E+00   0.000000E+00 
7.230000E+00    -2.086149E-01   -1.763785E-01    -3.223638E-02   0.000000E+00   0.000000E+00 
7.240000E+00    -2.073558E-01   -1.751626E-01    -3.219316E-02   0.000000E+00   0.000000E+00 
7.250000E+00    -2.082563E-01   -1.760922E-01    -3.216409E-02   0.000000E+00   0.000000E+00 
7.260000E+00    -2.068934E-01   -1.747715E-01    -3.212194E-02   0.000000E+00   0.000000E+00 
7.270000E+00    -2.077521E-01   -1.756713E-01    -3.208087E-02   0.000000E+00   0.000000E+00 
7.280000E+00    -2.063524E-01   -1.743024E-01    -3.205000E-02   0.000000E+00   0.000000E+00 
7.290000E+00    -2.069043E-01   -1.748933E-01    -3.201098E-02   0.000000E+00   0.000000E+00 
7.300000E+00    -2.058093E-01   -1.738303E-01    -3.197899E-02   0.000000E+00   0.000000E+00 
7.310000E+00    -2.044139E-01   -1.724766E-01    -3.193725E-02   0.000000E+00   0.000000E+00 
7.320000E+00    -2.051868E-01   -1.732906E-01    -3.189625E-02   0.000000E+00   0.000000E+00 
7.330000E+00    -2.038964E-01   -1.720279E-01    -3.186847E-02   0.000000E+00   0.000000E+00 
7.340000E+00    -2.047073E-01   -1.728829E-01    -3.182439E-02   0.000000E+00   0.000000E+00 
7.350000E+00    -2.030725E-01   -1.712777E-01    -3.179477E-02   0.000000E+00   0.000000E+00 
7.360000E+00    -2.041298E-01   -1.723731E-01    -3.175675E-02   0.000000E+00   0.000000E+00 
7.370000E+00    -2.026599E-01   -1.709428E-01    -3.171714E-02   0.000000E+00   0.000000E+00 
7.380000E+00    -2.034252E-01   -1.717392E-01    -3.168600E-02   0.000000E+00   0.000000E+00 
7.390000E+00    -2.020230E-01   -1.703762E-01    -3.164678E-02   0.000000E+00   0.000000E+00 
7.400000E+00    -2.030646E-01   -1.714475E-01    -3.161705E-02   0.000000E+00   0.000000E+00 
7.410000E+00    -2.014014E-01   -1.698241E-01    -3.157724E-02   0.000000E+00   0.000000E+00 
7.420000E+00    -2.023284E-01   -1.707927E-01    -3.153567E-02   0.000000E+00   0.000000E+00 
7.430000E+00    -2.007596E-01   -1.692507E-01    -3.150889E-02   0.000000E+00   0.000000E+00 
7.440000E+00    -1.992710E-01   -1.678008E-01    -3.147022E-02   0.000000E+00   0.000000E+00 
7.450000E+00    -2.001141E-01   -1.686727E-01    -3.144135E-02   0.000000E+00   0.000000E+00 
7.460000E+00    -1.984973E-01   -1.670990E-01    -3.139836E-02   0.000000E+00   0.000000E+00 
7.470000E+00    -1.995425E-01   -1.681823E-01    -3.136023E-02   0.000000E+00   0.000000E+00 
7.480000E+00    -1.978649E-01   -1.665326E-01    -3.133229E-02   0.000000E+00   0.000000E+00 
7.490000E+00    -1.989081E-01   -1.676151E-01    -3.129300E-02   0.000000E+00   0.000000E+00 
7.500000E+00    -1.971574E-01   -1.658947E-01    -3.126279E-02   0.000000E+00   0.000000E+00 
7.510000E+00    -1.983010E-01   -1.670774E-01    -3.122353E-02   0.000000E+00   0.000000E+00 
7.520000E+00    -1.966134E-01   -1.654266E-01    -3.118681E-02   0.000000E+00   0.000000E+00 
7.530000E+00    -1.973728E-01   -1.662150E-01    -3.115776E-02   0.000000E+00   0.000000E+00 
7.540000E+00    -1.959033E-01   -1.647862E-01    -3.111704E-02   0.000000E+00   0.000000E+00 
7.550000E+00    -1.966320E-01   -1.655546E-01    -3.107740E-02   0.000000E+00   0.000000E+00 
7.560000E+00    -1.950749E-01   -1.640269E-01    -3.104804E-02   0.000000E+00   0.000000E+00 
7.570000E+00    -1.960030E-01   -1.649946E-01    -3.100837E-02   0.000000E+00   0.000000E+00 
7.580000E+00    -1.943234E-01   -1.633426E-01    -3.098082E-02   0.000000E+00   0.000000E+00 
7.590000E+00    -1.952117E-01   -1.642697E-01    -3.094198E-02   0.000000E+00   0.000000E+00 
7.600000E+00    -1.935820E-01   -1.626785E-01    -3.090342E-02   0.000000E+00   0.000000E+00 
7.610000E+00    -1.943253E-01   -1.634517E-01    -3.087352E-02   0.000000E+00   0.000000E+00 
7.620000E+00    -1.927143E-01   -1.618778E-01    -3.083655E-02   0.000000E+00   0.000000E+00 
7.630000E+00    -1.934201E-01   -1.626117E-01    -3.080836E-02   0.000000E+00   0.000000E+00 
7.640000E+00    -1.919693E-01   -1.611988E-01    -3.077042E-02   0.000000E+00   0.000000E+00 
7.650000E+00    -1.926539E-01   -1.619234E-01    -3.073051E-02   0.000000E+00   0.000000E+00 
7.660000E+00    -1.909342E-01   -1.602294E-01    -3.070480E-02   0.000000E+00   0.000000E+00 
7.670000E+00    -1.918663E-01   -1.611967E-01    -3.066966E-02   0.000000E+00   0.000000E+00 
7.680000E+00    -1.902177E-01   -1.595763E-01    -3.064139E-02   0.000000E+00   0.000000E+00 
7.690000E+00    -1.909876E-01   -1.603837E-01    -3.060393E-02   0.000000E+00   0.000000E+00 
7.700000E+00    -1.893998E-01   -1.588350E-01    -3.056477E-02   0.000000E+00   0.000000E+00 
7.710000E+00    -1.899377E-01   -1.594025E-01    -3.053522E-02   0.000000E+00   0.000000E+00 
7.720000E+00    -1.881856E-01   -1.576871E-01    -3.049856E-02   0.000000E+00   0.000000E+00 
7.730000E+00    -1.890996E-01   -1.586382E-01    -3.046146E-02   0.000000E+00   0.000000E+00 
7.740000E+00    -1.874016E-01   -1.569673E-01    -3.043428E-02   0.000000E+00   0.000000E+00 
7.750000E+00    -1.882211E-01   -1.578233E-01    -3.039789E-02   0.000000E+00   0.000000E+00 
7.760000E+00    -1.867303E-01   -1.563626E-01    -3.036768E-02   0.000000E+00   0.000000E+00 
7.770000E+00    -1.870322E-01   -1.567038E-01    -3.032845E-02   0.000000E+00   0.000000E+00 
7.780000E+00    -1.878957E-01   -1.576041E-01    -3.029163E-02   0.000000E+00   0.000000E+00 
7.790000E+00    -1.863513E-01   -1.560877E-01    -3.026355E-02   0.000000E+00   0.000000E+00 
7.800000E+00    -1.867776E-01   -1.565497E-01    -3.022790E-02   0.000000E+00   0.000000E+00 
7.810000E+00    -1.850824E-01   -1.548823E-01    -3.020012E-02   0.000000E+00   0.000000E+00 
7.820000E+00    -1.860801E-01   -1.559147E-01    -3.016540E-02   0.000000E+00   0.000000E+00 
7.830000E+00    -1.840849E-01   -1.539571E-01    -3.012783E-02   0.000000E+00   0.000000E+00 
7.840000E+00    -1.848139E-01   -1.547137E-01    -3.010020E-02   0.000000E+00   0.000000E+00 
7.850000E+00    -1.831848E-01   -1.531199E-01    -3.006488E-02   0.000000E+00   0.000000E+00 
7.860000E+00    -1.837999E-01   -1.537734E-01    -3.002655E-02   0.000000E+00   0.000000E+00 
7.870000E+00    -1.819892E-01   -1.519921E-01    -2.999715E-02   0.000000E+00   0.000000E+00 
7.880000E+00    -1.828998E-01   -1.529371E-01    -2.996265E-02   0.000000E+00   0.000000E+00 
7.890000E+00    -1.833441E-01   -1.534088E-01    -2.993522E-02   0.000000E+00   0.000000E+00 
7.900000E+00    -1.815003E-01   -1.516009E-01    -2.989944E-02   0.000000E+00   0.000000E+00 
7.910000E+00    -1.822881E-01   -1.524243E-01    -2.986385E-02   0.000000E+00   0.000000E+00 
7.920000E+00    -1.804366E-01   -1.506015E-01    -2.983505E-02   0.000000E+00   0.000000E+00 
7.930000E+00    -1.812464E-01   -1.514469E-01    -2.979949E-02   0.000000E+00   0.000000E+00 
7.940000E+00    -1.794174E-01   -1.496541E-01    -2.976326E-02   0.000000E+00   0.000000E+00 
7.950000E+00    -1.798581E-01   -1.501224E-01    -2.973579E-02   0.000000E+00   0.000000E+00 
7.960000E+00    -1.781702E-01   -1.484686E-01    -2.970161E-02   0.000000E+00   0.000000E+00 
7.970000E+00    -1.787716E-01   -1.490954E-01    -2.967616E-02   0.000000E+00   0.000000E+00 
7.980000E+00    -1.795529E-01   -1.499129E-01    -2.964000E-02   0.000000E+00   0.000000E+00 
7.990000E+00    -1.776226E-01   -1.480173E-01    -2.960534E-02   0.000000E+00   0.000000E+00 
8.000000E+00    -1.782497E-01   -1.486722E-01    -2.957752E-02   0.000000E+00   0.000000E+00 
8.010000E+00    -1.763464E-01   -1.468034E-01    -2.954307E-02   0.000000E+00   0.000000E+00 
8.020000E+00    -1.768979E-01   -1.473913E-01    -2.950654E-02   0.000000E+00   0.000000E+00 
8.030000E+00    -1.754006E-01   -1.459218E-01    -2.947881E-02   0.000000E+00   0.000000E+00 
