TIME[ns],     Itot[uA],      Ie[uA],     Ih[uA],      Ieg[uA],      Ihg[uA] 
4.900000E-01    -7.676594E-02   -5.770541E-02    -1.906053E-02   0.000000E+00   0.000000E+00 
5.000000E-01    -7.673138E-02   -5.767225E-02    -1.905914E-02   0.000000E+00   0.000000E+00 
5.100000E-01    -7.674136E-02   -5.768343E-02    -1.905793E-02   0.000000E+00   0.000000E+00 
5.200000E-01    -7.670787E-02   -5.765105E-02    -1.905683E-02   0.000000E+00   0.000000E+00 
5.300000E-01    -7.671775E-02   -5.766235E-02    -1.905540E-02   0.000000E+00   0.000000E+00 
5.400000E-01    -7.668295E-02   -5.762889E-02    -1.905406E-02   0.000000E+00   0.000000E+00 
5.500000E-01    -7.669164E-02   -5.763897E-02    -1.905267E-02   0.000000E+00   0.000000E+00 
5.600000E-01    -7.665738E-02   -5.760606E-02    -1.905132E-02   0.000000E+00   0.000000E+00 
5.700000E-01    -7.666180E-02   -5.761648E-02    -1.904532E-02   0.000000E+00   0.000000E+00 
5.800000E-01    -7.667159E-02   -5.762760E-02    -1.904399E-02   0.000000E+00   0.000000E+00 
5.900000E-01    -7.663763E-02   -5.759478E-02    -1.904284E-02   0.000000E+00   0.000000E+00 
6.000000E-01    -7.664744E-02   -5.760562E-02    -1.904182E-02   0.000000E+00   0.000000E+00 
6.100000E-01    -7.661267E-02   -5.757219E-02    -1.904048E-02   0.000000E+00   0.000000E+00 
6.200000E-01    -7.662324E-02   -5.758392E-02    -1.903932E-02   0.000000E+00   0.000000E+00 
6.300000E-01    -7.658969E-02   -5.755191E-02    -1.903777E-02   0.000000E+00   0.000000E+00 
6.400000E-01    -7.659973E-02   -5.756325E-02    -1.903649E-02   0.000000E+00   0.000000E+00 
6.500000E-01    -7.656376E-02   -5.752868E-02    -1.903508E-02   0.000000E+00   0.000000E+00 
6.600000E-01    -7.657469E-02   -5.754097E-02    -1.903372E-02   0.000000E+00   0.000000E+00 
6.700000E-01    -7.653901E-02   -5.750682E-02    -1.903219E-02   0.000000E+00   0.000000E+00 
6.800000E-01    -7.654810E-02   -5.751713E-02    -1.903096E-02   0.000000E+00   0.000000E+00 
6.900000E-01    -7.650992E-02   -5.748478E-02    -1.902514E-02   0.000000E+00   0.000000E+00 
7.000000E-01    -7.652067E-02   -5.749672E-02    -1.902395E-02   0.000000E+00   0.000000E+00 
7.100000E-01    -7.648533E-02   -5.746275E-02    -1.902259E-02   0.000000E+00   0.000000E+00 
7.200000E-01    -7.649384E-02   -5.747253E-02    -1.902132E-02   0.000000E+00   0.000000E+00 
7.300000E-01    -7.645925E-02   -5.743923E-02    -1.902002E-02   0.000000E+00   0.000000E+00 
7.400000E-01    -7.646996E-02   -5.745119E-02    -1.901877E-02   0.000000E+00   0.000000E+00 
7.500000E-01    -7.647996E-02   -5.746262E-02    -1.901734E-02   0.000000E+00   0.000000E+00 
7.600000E-01    -7.644536E-02   -5.742911E-02    -1.901625E-02   0.000000E+00   0.000000E+00 
7.700000E-01    -7.645513E-02   -5.744032E-02    -1.901481E-02   0.000000E+00   0.000000E+00 
7.800000E-01    -7.642122E-02   -5.740760E-02    -1.901362E-02   0.000000E+00   0.000000E+00 
7.900000E-01    -7.643141E-02   -5.741941E-02    -1.901199E-02   0.000000E+00   0.000000E+00 
8.000000E-01    -7.639707E-02   -5.738604E-02    -1.901103E-02   0.000000E+00   0.000000E+00 
8.100000E-01    -7.640584E-02   -5.739621E-02    -1.900963E-02   0.000000E+00   0.000000E+00 
8.200000E-01    -7.636695E-02   -5.736341E-02    -1.900354E-02   0.000000E+00   0.000000E+00 
8.300000E-01    -7.637582E-02   -5.737375E-02    -1.900207E-02   0.000000E+00   0.000000E+00 
8.400000E-01    -7.634166E-02   -5.734072E-02    -1.900094E-02   0.000000E+00   0.000000E+00 
8.500000E-01    -7.635053E-02   -5.735115E-02    -1.899938E-02   0.000000E+00   0.000000E+00 
8.600000E-01    -7.631738E-02   -5.731945E-02    -1.899793E-02   0.000000E+00   0.000000E+00 
8.700000E-01    -7.632596E-02   -5.732950E-02    -1.899647E-02   0.000000E+00   0.000000E+00 
8.800000E-01    -7.629011E-02   -5.729483E-02    -1.899528E-02   0.000000E+00   0.000000E+00 
8.900000E-01    -7.630121E-02   -5.730728E-02    -1.899393E-02   0.000000E+00   0.000000E+00 
9.000000E-01    -7.630988E-02   -5.731719E-02    -1.899269E-02   0.000000E+00   0.000000E+00 
9.100000E-01    -7.627546E-02   -5.728397E-02    -1.899149E-02   0.000000E+00   0.000000E+00 
9.200000E-01    -7.628638E-02   -5.729618E-02    -1.899021E-02   0.000000E+00   0.000000E+00 
9.300000E-01    -7.625204E-02   -5.726316E-02    -1.898887E-02   0.000000E+00   0.000000E+00 
9.400000E-01    -7.625715E-02   -5.727407E-02    -1.898307E-02   0.000000E+00   0.000000E+00 
9.500000E-01    -7.622302E-02   -5.724124E-02    -1.898178E-02   0.000000E+00   0.000000E+00 
9.600000E-01    -7.623240E-02   -5.725193E-02    -1.898047E-02   0.000000E+00   0.000000E+00 
9.700000E-01    -7.619691E-02   -5.721783E-02    -1.897908E-02   0.000000E+00   0.000000E+00 
9.800000E-01    -7.620760E-02   -5.722997E-02    -1.897763E-02   0.000000E+00   0.000000E+00 
9.900000E-01    -7.617097E-02   -5.719465E-02    -1.897631E-02   0.000000E+00   0.000000E+00 
1.000000E+00    -7.618023E-02   -5.720513E-02    -1.897511E-02   0.000000E+00   0.000000E+00 
1.010000E+00    -7.614660E-02   -5.717284E-02    -1.897376E-02   0.000000E+00   0.000000E+00 
1.020000E+00    -7.615708E-02   -5.718461E-02    -1.897247E-02   0.000000E+00   0.000000E+00 
1.030000E+00    -7.612240E-02   -5.715120E-02    -1.897120E-02   0.000000E+00   0.000000E+00 
1.040000E+00    -7.613246E-02   -5.716252E-02    -1.896994E-02   0.000000E+00   0.000000E+00 
1.050000E+00    -7.614189E-02   -5.717315E-02    -1.896874E-02   0.000000E+00   0.000000E+00 
1.060000E+00    -7.610234E-02   -5.713957E-02    -1.896276E-02   0.000000E+00   0.000000E+00 
1.070000E+00    -7.611267E-02   -5.715114E-02    -1.896153E-02   0.000000E+00   0.000000E+00 
1.080000E+00    -7.607746E-02   -5.711725E-02    -1.896021E-02   0.000000E+00   0.000000E+00 
1.090000E+00    -7.608848E-02   -5.712958E-02    -1.895890E-02   0.000000E+00   0.000000E+00 
1.100000E+00    -7.605335E-02   -5.709578E-02    -1.895757E-02   0.000000E+00   0.000000E+00 
1.110000E+00    -7.606220E-02   -5.710603E-02    -1.895617E-02   0.000000E+00   0.000000E+00 
1.120000E+00    -7.602786E-02   -5.707294E-02    -1.895491E-02   0.000000E+00   0.000000E+00 
1.130000E+00    -7.603803E-02   -5.708454E-02    -1.895349E-02   0.000000E+00   0.000000E+00 
1.140000E+00    -7.600309E-02   -5.705092E-02    -1.895217E-02   0.000000E+00   0.000000E+00 
1.150000E+00    -7.601271E-02   -5.706164E-02    -1.895107E-02   0.000000E+00   0.000000E+00 
1.160000E+00    -7.597696E-02   -5.702727E-02    -1.894969E-02   0.000000E+00   0.000000E+00 
1.170000E+00    -7.598649E-02   -5.703805E-02    -1.894843E-02   0.000000E+00   0.000000E+00 
1.180000E+00    -7.594852E-02   -5.700595E-02    -1.894257E-02   0.000000E+00   0.000000E+00 
1.190000E+00    -7.595808E-02   -5.701680E-02    -1.894129E-02   0.000000E+00   0.000000E+00 
1.200000E+00    -7.596814E-02   -5.702825E-02    -1.893989E-02   0.000000E+00   0.000000E+00 
1.210000E+00    -7.593286E-02   -5.699420E-02    -1.893866E-02   0.000000E+00   0.000000E+00 
1.220000E+00    -7.594259E-02   -5.700522E-02    -1.893737E-02   0.000000E+00   0.000000E+00 
1.230000E+00    -7.590798E-02   -5.697191E-02    -1.893607E-02   0.000000E+00   0.000000E+00 
1.240000E+00    -7.591793E-02   -5.698323E-02    -1.893470E-02   0.000000E+00   0.000000E+00 
1.250000E+00    -7.588355E-02   -5.695022E-02    -1.893333E-02   0.000000E+00   0.000000E+00 
1.260000E+00    -7.589234E-02   -5.696049E-02    -1.893185E-02   0.000000E+00   0.000000E+00 
1.270000E+00    -7.585738E-02   -5.692683E-02    -1.893055E-02   0.000000E+00   0.000000E+00 
1.280000E+00    -7.586728E-02   -5.693797E-02    -1.892932E-02   0.000000E+00   0.000000E+00 
1.290000E+00    -7.583307E-02   -5.690511E-02    -1.892796E-02   0.000000E+00   0.000000E+00 
1.300000E+00    -7.584261E-02   -5.691612E-02    -1.892649E-02   0.000000E+00   0.000000E+00 
1.310000E+00    -7.580325E-02   -5.688281E-02    -1.892043E-02   0.000000E+00   0.000000E+00 
1.320000E+00    -7.581287E-02   -5.689380E-02    -1.891907E-02   0.000000E+00   0.000000E+00 
1.330000E+00    -7.577784E-02   -5.686012E-02    -1.891772E-02   0.000000E+00   0.000000E+00 
1.340000E+00    -7.578650E-02   -5.687006E-02    -1.891645E-02   0.000000E+00   0.000000E+00 
1.350000E+00    -7.579647E-02   -5.688137E-02    -1.891510E-02   0.000000E+00   0.000000E+00 
1.360000E+00    -7.576277E-02   -5.684858E-02    -1.891419E-02   0.000000E+00   0.000000E+00 
1.370000E+00    -7.577192E-02   -5.685887E-02    -1.891305E-02   0.000000E+00   0.000000E+00 
1.380000E+00    -7.573844E-02   -5.682679E-02    -1.891165E-02   0.000000E+00   0.000000E+00 
1.390000E+00    -7.574814E-02   -5.683784E-02    -1.891030E-02   0.000000E+00   0.000000E+00 
1.400000E+00    -7.571382E-02   -5.680481E-02    -1.890901E-02   0.000000E+00   0.000000E+00 
1.410000E+00    -7.572401E-02   -5.681627E-02    -1.890774E-02   0.000000E+00   0.000000E+00 
1.420000E+00    -7.568922E-02   -5.678276E-02    -1.890646E-02   0.000000E+00   0.000000E+00 
1.430000E+00    -7.569496E-02   -5.679433E-02    -1.890063E-02   0.000000E+00   0.000000E+00 
1.440000E+00    -7.565988E-02   -5.676033E-02    -1.889956E-02   0.000000E+00   0.000000E+00 
1.450000E+00    -7.566839E-02   -5.677017E-02    -1.889821E-02   0.000000E+00   0.000000E+00 
1.460000E+00    -7.563416E-02   -5.673715E-02    -1.889701E-02   0.000000E+00   0.000000E+00 
1.470000E+00    -7.564407E-02   -5.674832E-02    -1.889575E-02   0.000000E+00   0.000000E+00 
1.480000E+00    -7.560997E-02   -5.671588E-02    -1.889409E-02   0.000000E+00   0.000000E+00 
1.490000E+00    -7.561860E-02   -5.672567E-02    -1.889293E-02   0.000000E+00   0.000000E+00 
1.500000E+00    -7.562814E-02   -5.673673E-02    -1.889141E-02   0.000000E+00   0.000000E+00 
1.510000E+00    -7.559488E-02   -5.670475E-02    -1.889013E-02   0.000000E+00   0.000000E+00 
1.520000E+00    -7.560413E-02   -5.671500E-02    -1.888913E-02   0.000000E+00   0.000000E+00 
1.530000E+00    -7.556942E-02   -5.668170E-02    -1.888772E-02   0.000000E+00   0.000000E+00 
1.540000E+00    -7.557935E-02   -5.669266E-02    -1.888668E-02   0.000000E+00   0.000000E+00 
1.550000E+00    -7.553980E-02   -5.665934E-02    -1.888046E-02   0.000000E+00   0.000000E+00 
1.560000E+00    -7.554893E-02   -5.666959E-02    -1.887934E-02   0.000000E+00   0.000000E+00 
1.570000E+00    -7.551379E-02   -5.663608E-02    -1.887771E-02   0.000000E+00   0.000000E+00 
1.580000E+00    -7.552312E-02   -5.664670E-02    -1.887642E-02   0.000000E+00   0.000000E+00 
1.590000E+00    -7.548855E-02   -5.661335E-02    -1.887520E-02   0.000000E+00   0.000000E+00 
1.600000E+00    -7.549928E-02   -5.662530E-02    -1.887397E-02   0.000000E+00   0.000000E+00 
1.610000E+00    -7.546381E-02   -5.659132E-02    -1.887249E-02   0.000000E+00   0.000000E+00 
1.620000E+00    -7.547381E-02   -5.660238E-02    -1.887143E-02   0.000000E+00   0.000000E+00 
1.630000E+00    -7.543773E-02   -5.656774E-02    -1.886999E-02   0.000000E+00   0.000000E+00 
1.640000E+00    -7.544848E-02   -5.657978E-02    -1.886869E-02   0.000000E+00   0.000000E+00 
1.650000E+00    -7.545862E-02   -5.659135E-02    -1.886727E-02   0.000000E+00   0.000000E+00 
1.660000E+00    -7.542285E-02   -5.655664E-02    -1.886620E-02   0.000000E+00   0.000000E+00 
1.670000E+00    -7.543268E-02   -5.656808E-02    -1.886460E-02   0.000000E+00   0.000000E+00 
1.680000E+00    -7.539353E-02   -5.653478E-02    -1.885875E-02   0.000000E+00   0.000000E+00 
1.690000E+00    -7.540259E-02   -5.654544E-02    -1.885715E-02   0.000000E+00   0.000000E+00 
1.700000E+00    -7.536792E-02   -5.651215E-02    -1.885577E-02   0.000000E+00   0.000000E+00 
1.710000E+00    -7.537674E-02   -5.652214E-02    -1.885460E-02   0.000000E+00   0.000000E+00 
1.720000E+00    -7.534147E-02   -5.648814E-02    -1.885333E-02   0.000000E+00   0.000000E+00 
1.730000E+00    -7.535177E-02   -5.649980E-02    -1.885197E-02   0.000000E+00   0.000000E+00 
1.740000E+00    -7.531676E-02   -5.646605E-02    -1.885071E-02   0.000000E+00   0.000000E+00 
1.750000E+00    -7.532759E-02   -5.647804E-02    -1.884955E-02   0.000000E+00   0.000000E+00 
1.760000E+00    -7.529274E-02   -5.644473E-02    -1.884801E-02   0.000000E+00   0.000000E+00 
1.770000E+00    -7.530279E-02   -5.645599E-02    -1.884681E-02   0.000000E+00   0.000000E+00 
1.780000E+00    -7.526753E-02   -5.642215E-02    -1.884538E-02   0.000000E+00   0.000000E+00 
1.790000E+00    -7.527704E-02   -5.643268E-02    -1.884435E-02   0.000000E+00   0.000000E+00 
1.800000E+00    -7.528145E-02   -5.644322E-02    -1.883823E-02   0.000000E+00   0.000000E+00 
1.810000E+00    -7.524785E-02   -5.641077E-02    -1.883708E-02   0.000000E+00   0.000000E+00 
1.820000E+00    -7.525829E-02   -5.642223E-02    -1.883607E-02   0.000000E+00   0.000000E+00 
1.830000E+00    -7.522371E-02   -5.638885E-02    -1.883486E-02   0.000000E+00   0.000000E+00 
1.840000E+00    -7.523279E-02   -5.639921E-02    -1.883357E-02   0.000000E+00   0.000000E+00 
1.850000E+00    -7.519810E-02   -5.636568E-02    -1.883242E-02   0.000000E+00   0.000000E+00 
1.860000E+00    -7.520733E-02   -5.637629E-02    -1.883104E-02   0.000000E+00   0.000000E+00 
1.870000E+00    -7.517177E-02   -5.634200E-02    -1.882977E-02   0.000000E+00   0.000000E+00 
1.880000E+00    -7.518158E-02   -5.635310E-02    -1.882848E-02   0.000000E+00   0.000000E+00 
1.890000E+00    -7.514787E-02   -5.632074E-02    -1.882714E-02   0.000000E+00   0.000000E+00 
1.900000E+00    -7.515786E-02   -5.633182E-02    -1.882604E-02   0.000000E+00   0.000000E+00 
1.910000E+00    -7.512327E-02   -5.629877E-02    -1.882450E-02   0.000000E+00   0.000000E+00 
1.920000E+00    -7.512673E-02   -5.630808E-02    -1.881865E-02   0.000000E+00   0.000000E+00 
1.930000E+00    -7.513662E-02   -5.631943E-02    -1.881718E-02   0.000000E+00   0.000000E+00 
1.940000E+00    -7.510216E-02   -5.628614E-02    -1.881602E-02   0.000000E+00   0.000000E+00 
1.950000E+00    -7.511110E-02   -5.629642E-02    -1.881468E-02   0.000000E+00   0.000000E+00 
1.960000E+00    -7.507767E-02   -5.626439E-02    -1.881328E-02   0.000000E+00   0.000000E+00 
1.970000E+00    -7.508611E-02   -5.627434E-02    -1.881177E-02   0.000000E+00   0.000000E+00 
1.980000E+00    -7.505153E-02   -5.624105E-02    -1.881048E-02   0.000000E+00   0.000000E+00 
1.990000E+00    -7.506163E-02   -5.625278E-02    -1.880885E-02   0.000000E+00   0.000000E+00 
2.000000E+00    -7.502667E-02   -5.621907E-02    -1.880760E-02   0.000000E+00   0.000000E+00 
2.010000E+00    -7.503627E-02   -5.622983E-02    -1.880644E-02   0.000000E+00   0.000000E+00 
2.020000E+00    -7.500163E-02   -5.619638E-02    -1.880524E-02   0.000000E+00   0.000000E+00 
2.030000E+00    -7.501168E-02   -5.620772E-02    -1.880396E-02   0.000000E+00   0.000000E+00 
2.040000E+00    -7.497073E-02   -5.617278E-02    -1.879795E-02   0.000000E+00   0.000000E+00 
2.050000E+00    -7.498089E-02   -5.618410E-02    -1.879678E-02   0.000000E+00   0.000000E+00 
2.060000E+00    -7.494584E-02   -5.615034E-02    -1.879550E-02   0.000000E+00   0.000000E+00 
2.070000E+00    -7.495603E-02   -5.616180E-02    -1.879423E-02   0.000000E+00   0.000000E+00 
2.080000E+00    -7.496564E-02   -5.617270E-02    -1.879294E-02   0.000000E+00   0.000000E+00 
2.090000E+00    -7.493076E-02   -5.613893E-02    -1.879183E-02   0.000000E+00   0.000000E+00 
2.100000E+00    -7.494014E-02   -5.614982E-02    -1.879033E-02   0.000000E+00   0.000000E+00 
2.110000E+00    -7.490584E-02   -5.611664E-02    -1.878920E-02   0.000000E+00   0.000000E+00 
2.120000E+00    -7.491581E-02   -5.612802E-02    -1.878779E-02   0.000000E+00   0.000000E+00 
2.130000E+00    -7.488090E-02   -5.609426E-02    -1.878663E-02   0.000000E+00   0.000000E+00 
2.140000E+00    -7.489091E-02   -5.610557E-02    -1.878534E-02   0.000000E+00   0.000000E+00 
2.150000E+00    -7.485691E-02   -5.607268E-02    -1.878423E-02   0.000000E+00   0.000000E+00 
2.160000E+00    -7.486677E-02   -5.608372E-02    -1.878304E-02   0.000000E+00   0.000000E+00 
2.170000E+00    -7.482756E-02   -5.605059E-02    -1.877697E-02   0.000000E+00   0.000000E+00 
2.180000E+00    -7.483652E-02   -5.606061E-02    -1.877591E-02   0.000000E+00   0.000000E+00 
2.190000E+00    -7.480195E-02   -5.602738E-02    -1.877457E-02   0.000000E+00   0.000000E+00 
2.200000E+00    -7.481089E-02   -5.603758E-02    -1.877331E-02   0.000000E+00   0.000000E+00 
2.210000E+00    -7.481987E-02   -5.604787E-02    -1.877200E-02   0.000000E+00   0.000000E+00 
2.220000E+00    -7.478588E-02   -5.601519E-02    -1.877069E-02   0.000000E+00   0.000000E+00 
2.230000E+00    -7.479467E-02   -5.602538E-02    -1.876929E-02   0.000000E+00   0.000000E+00 
2.240000E+00    -7.475973E-02   -5.599181E-02    -1.876792E-02   0.000000E+00   0.000000E+00 
2.250000E+00    -7.476904E-02   -5.600236E-02    -1.876668E-02   0.000000E+00   0.000000E+00 
2.260000E+00    -7.473425E-02   -5.596880E-02    -1.876545E-02   0.000000E+00   0.000000E+00 
2.270000E+00    -7.474372E-02   -5.597944E-02    -1.876427E-02   0.000000E+00   0.000000E+00 
2.280000E+00    -7.470852E-02   -5.594546E-02    -1.876307E-02   0.000000E+00   0.000000E+00 
2.290000E+00    -7.471380E-02   -5.595686E-02    -1.875694E-02   0.000000E+00   0.000000E+00 
2.300000E+00    -7.467943E-02   -5.592376E-02    -1.875566E-02   0.000000E+00   0.000000E+00 
2.310000E+00    -7.468855E-02   -5.593442E-02    -1.875414E-02   0.000000E+00   0.000000E+00 
2.320000E+00    -7.465320E-02   -5.590041E-02    -1.875279E-02   0.000000E+00   0.000000E+00 
2.330000E+00    -7.466244E-02   -5.591092E-02    -1.875152E-02   0.000000E+00   0.000000E+00 
2.340000E+00    -7.462757E-02   -5.587753E-02    -1.875004E-02   0.000000E+00   0.000000E+00 
2.350000E+00    -7.463640E-02   -5.588771E-02    -1.874868E-02   0.000000E+00   0.000000E+00 
2.360000E+00    -7.464730E-02   -5.589976E-02    -1.874754E-02   0.000000E+00   0.000000E+00 
2.370000E+00    -7.461268E-02   -5.586644E-02    -1.874624E-02   0.000000E+00   0.000000E+00 
2.380000E+00    -7.462104E-02   -5.587624E-02    -1.874480E-02   0.000000E+00   0.000000E+00 
2.390000E+00    -7.458658E-02   -5.584314E-02    -1.874344E-02   0.000000E+00   0.000000E+00 
2.400000E+00    -7.459545E-02   -5.585335E-02    -1.874211E-02   0.000000E+00   0.000000E+00 
2.410000E+00    -7.455694E-02   -5.582061E-02    -1.873633E-02   0.000000E+00   0.000000E+00 
2.420000E+00    -7.456565E-02   -5.583078E-02    -1.873487E-02   0.000000E+00   0.000000E+00 
2.430000E+00    -7.453040E-02   -5.579678E-02    -1.873362E-02   0.000000E+00   0.000000E+00 
2.440000E+00    -7.454051E-02   -5.580828E-02    -1.873222E-02   0.000000E+00   0.000000E+00 
2.450000E+00    -7.450604E-02   -5.577494E-02    -1.873109E-02   0.000000E+00   0.000000E+00 
2.460000E+00    -7.451624E-02   -5.578647E-02    -1.872977E-02   0.000000E+00   0.000000E+00 
2.470000E+00    -7.448165E-02   -5.575320E-02    -1.872844E-02   0.000000E+00   0.000000E+00 
2.480000E+00    -7.449125E-02   -5.576396E-02    -1.872729E-02   0.000000E+00   0.000000E+00 
2.490000E+00    -7.450195E-02   -5.577575E-02    -1.872620E-02   0.000000E+00   0.000000E+00 
2.500000E+00    -7.446693E-02   -5.574204E-02    -1.872489E-02   0.000000E+00   0.000000E+00 
2.510000E+00    -7.447753E-02   -5.575407E-02    -1.872346E-02   0.000000E+00   0.000000E+00 
2.520000E+00    -7.444261E-02   -5.572036E-02    -1.872225E-02   0.000000E+00   0.000000E+00 
2.530000E+00    -7.444769E-02   -5.573141E-02    -1.871628E-02   0.000000E+00   0.000000E+00 
2.540000E+00    -7.441179E-02   -5.569698E-02    -1.871481E-02   0.000000E+00   0.000000E+00 
2.550000E+00    -7.442154E-02   -5.570795E-02    -1.871359E-02   0.000000E+00   0.000000E+00 
2.560000E+00    -7.438747E-02   -5.567516E-02    -1.871230E-02   0.000000E+00   0.000000E+00 
2.570000E+00    -7.439686E-02   -5.568590E-02    -1.871096E-02   0.000000E+00   0.000000E+00 
2.580000E+00    -7.436081E-02   -5.565124E-02    -1.870957E-02   0.000000E+00   0.000000E+00 
2.590000E+00    -7.437092E-02   -5.566270E-02    -1.870822E-02   0.000000E+00   0.000000E+00 
2.600000E+00    -7.433594E-02   -5.562890E-02    -1.870703E-02   0.000000E+00   0.000000E+00 
2.610000E+00    -7.434566E-02   -5.563974E-02    -1.870592E-02   0.000000E+00   0.000000E+00 
2.620000E+00    -7.435460E-02   -5.565036E-02    -1.870425E-02   0.000000E+00   0.000000E+00 
2.630000E+00    -7.431975E-02   -5.561706E-02    -1.870270E-02   0.000000E+00   0.000000E+00 
2.640000E+00    -7.432983E-02   -5.562819E-02    -1.870164E-02   0.000000E+00   0.000000E+00 
2.650000E+00    -7.429454E-02   -5.559395E-02    -1.870059E-02   0.000000E+00   0.000000E+00 
2.660000E+00    -7.429872E-02   -5.560409E-02    -1.869464E-02   0.000000E+00   0.000000E+00 
